numberOfCharacters	numberOfCharactersNoSpaces	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	lexicalDiversity	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	score	Selected
3737.0	3012.0	727.0	0.5706018518518519	0.09953703703703703	1.0	3.446759259259259	68.0	0.17647058823529413	0.014705882352941176	8.0	10.691176470588236	296.0	0.42824074074074076	6.202192734039972	89.5061518933571	3.4310031151387683	7.663604911400599	3.0	6.923569853693429	22.520612509102676	51.538937311833976	1.424124513618677	2.456081081081081	0.40715268225584594	10.978032334973804	847.4515391338705	120.7968162074699	0.2544704264099037	0.13892709766162312	0.7777777777777778	3.9887640449438204	162.0	29.0	1.0	72.0	4.0	1.0	81.0	57.0	0.0	1.0	0.0	6.0	200.0	2.0	30.0	0.0	0.0	1.0	50.0	15.0	25.0	2.0	0.0	8.0	0.0	31.0	0.0	41.0	72.0	13.0	9.0	19.0	8.0	1.0	0.0	7.0	31.0	1.0	5.0	41.0	0.11176765335217627	1.3506787330316747	0.7239977702558698	31.0	No
2193.0	1702.0	495.0	0.6078431372549019	0.045098039215686274	3.0	3.288235294117647	2.0	0.0	1.0	102.0	247.5	155.0	0.5647058823529412	99.56565656565658	-137.86477272727268	93.97459595959596	18.24112626262626	119.0	12.161744961471694	252.14646464646464	36.16792111212637	0.7553648068669528	3.193548387096774	0.31313131313131315	6.966731912120168	1819.8128924772525	36.401515151515156	0.14747474747474748	0.07878787878787878	0.5833333333333334	3.9411764705882355	120.0	41.0	5.0	37.0	0.0	0.0	50.0	25.0	0.0	0.0	0.0	1.0	68.0	7.0	10.0	0.0	0.0	0.0	57.0	12.0	44.0	0.0	0.0	9.0	0.0	20.0	0.0	31.0	35.0	13.0	8.0	25.0	8.0	0.0	0.0	3.0	20.0	2.0	3.0	40.0	0.06979457951488766	-1.1334841628959271	0.3507505559965106	29.0	No
3929.0	3212.0	742.0	0.5430622009569378	0.13636363636363635	2.0	3.7535885167464116	41.0	0.0975609756097561	0.0975609756097561	12.0	18.097560975609756	313.0	0.4485645933014354	11.012609295904282	73.76570606797713	7.466431529813949	8.25819562816383	7.0	9.80557183005822	33.46144237722701	53.846711153401785	1.0805860805860805	2.3706070287539935	0.42183288409703507	11.490591487054614	602.0602493074792	128.64821342179837	0.24932614555256064	0.13746630727762804	0.7222222222222222	5.361702127659575	142.0	20.0	9.0	81.0	3.0	0.0	70.0	61.0	3.0	3.0	0.0	13.0	156.0	11.0	3.0	0.0	0.0	0.0	58.0	18.0	48.0	3.0	0.0	3.0	0.0	27.0	0.0	40.0	30.0	21.0	7.0	29.0	15.0	0.0	0.0	4.0	8.0	0.0	4.0	49.0	0.13740167442528436	2.0	0.8264461815334594	43.0	No
4380.0	3606.0	802.0	0.5521350546176763	0.10824230387288977	1.0	3.523336643495531	59.0	0.15254237288135594	0.05084745762711865	7.0	13.59322033898305	347.0	0.3445878848063555	8.479682150555815	82.91020055792723	5.07195443594404	9.173728716344732	5.0	8.17336443882689	27.184242782873326	56.65364067595914	1.5650557620817844	2.3112391930835736	0.43266832917705733	12.252995969330884	546.8996183607017	166.1394083472637	0.2655860349127182	0.1483790523690773	0.7777777777777778	3.9390243902439024	159.0	33.0	4.0	74.0	1.0	0.0	65.0	91.0	1.0	2.0	0.0	14.0	235.0	8.0	60.0	0.0	1.0	4.0	43.0	14.0	48.0	1.0	0.0	7.0	0.0	23.0	0.0	52.0	45.0	19.0	11.0	22.0	10.0	0.0	0.0	5.0	42.0	0.0	20.0	38.0	0.16641761857518084	2.764705882352941	0.9673943720408764	40.0	No
4211.0	3364.0	862.0	0.5815815815815816	0.08008008008008008	2.0	3.2982982982982985	72.0	0.1388888888888889	0.0	10.0	11.972222222222221	289.0	0.4624624624624625	6.227403970095385	91.63215036091779	3.4527165506573887	7.161180690899716	2.0	6.286939319323684	21.252964681618973	45.10192109674192	1.093484419263456	2.982698961937716	0.3352668213457077	9.84337906254298	1244.6557014234697	84.4635421095468	0.17981438515081208	0.08932714617169374	0.75	3.977272727272727	183.0	27.0	8.0	50.0	1.0	0.0	108.0	81.0	2.0	0.0	0.0	7.0	204.0	4.0	16.0	0.0	0.0	4.0	83.0	37.0	48.0	1.0	0.0	6.0	0.0	26.0	0.0	38.0	73.0	17.0	11.0	29.0	15.0	1.0	0.0	8.0	31.0	0.0	4.0	40.0	0.1118677347187701	2.138009049773756	0.9212252374675756	40.0	No
3927.0	3183.0	745.0	0.5052878965922444	0.1128084606345476	4.0	3.690951821386604	45.0	0.0	0.044444444444444446	10.0	16.555555555555557	227.0	0.4312573443008226	9.575242356450412	81.81124533929905	5.961163310961972	6.428756226696495	7.0	7.946510646118237	29.441461595824016	40.01773572283526	0.9856115107913669	3.2819383259911894	0.3046979865771812	8.316636516826987	1499.1503040478287	56.81529242569512	0.14630872483221477	0.06442953020134229	0.8055555555555556	4.921568627450981	157.0	48.0	2.0	52.0	4.0	1.0	66.0	64.0	9.0	8.0	0.0	24.0	143.0	18.0	2.0	0.0	2.0	1.0	63.0	11.0	44.0	3.0	0.0	4.0	0.0	23.0	0.0	66.0	9.0	19.0	3.0	38.0	22.0	1.0	0.0	5.0	5.0	0.0	4.0	40.0	0.13431156608414957	-2.880090497737557	0.5631728690262645	36.0	No
2898.0	2355.0	556.0	0.590778097982709	0.10806916426512968	1.0	3.357348703170029	35.0	0.02857142857142857	0.02857142857142857	10.0	15.885714285714286	263.0	0.40057636887608067	8.440616649537514	85.87394964028779	5.228090441932171	8.797920637204523	6.0	7.957251820313856	29.374922918807812	56.469526254232264	1.2568807339449541	2.1140684410646386	0.47302158273381295	11.153684425291619	513.6710273420547	147.33250055245904	0.31115107913669066	0.17625899280575538	0.8055555555555556	4.230769230769231	120.0	21.0	2.0	50.0	0.0	1.0	54.0	40.0	1.0	5.0	0.0	3.0	140.0	4.0	32.0	0.0	2.0	1.0	49.0	14.0	32.0	1.0	1.0	10.0	0.0	21.0	0.0	27.0	56.0	14.0	9.0	6.0	8.0	0.0	0.0	11.0	32.0	0.0	6.0	37.0	0.16962389114797052	2.126696832579186	1.0331765370790826	31.0	No
1276.0	1010.0	274.0	0.6006600660066007	0.0462046204620462	3.0	3.3234323432343236	19.0	0.10526315789473684	0.10526315789473684	9.0	14.421052631578947	132.0	0.49174917491749176	6.790318862850558	92.77719362274301	3.9013638109873234	8.789119976949674	3.0	6.8360192770164	19.53054168267384	45.8906450559446	0.9636363636363636	2.0757575757575757	0.48175182481751827	7.974411631958336	728.9225407126976	67.84558445563896	0.3029197080291971	0.24087591240875914	0.5277777777777778	3.6	68.0	8.0	0.0	18.0	0.0	0.0	27.0	26.0	0.0	0.0	0.0	14.0	54.0	3.0	1.0	0.0	0.0	0.0	31.0	3.0	8.0	0.0	0.0	2.0	0.0	12.0	0.0	25.0	1.0	8.0	1.0	20.0	13.0	0.0	0.0	0.0	46.0	14.0	4.0	44.0	0.016364875755316456	-6.042986425339368	-0.08381773827224143	15.0	No
4380.0	3533.0	852.0	0.49945945945945946	0.10594594594594595	4.0	3.75027027027027	35.0	0.0	0.2857142857142857	11.0	24.34285714285714	302.0	0.4908108108108108	12.413199195171027	73.00094366197185	9.124606304493629	6.919586465459423	10.0	9.534367207540994	35.84520456069752	47.1920932854499	1.0251572327044025	2.8211920529801326	0.3544600938967136	10.346349518395728	872.5531028738026	90.01675202731542	0.18427230046948356	0.08333333333333333	0.8333333333333334	5.760869565217392	155.0	37.0	11.0	79.0	1.0	0.0	104.0	65.0	3.0	6.0	0.0	18.0	155.0	11.0	2.0	0.0	4.0	1.0	81.0	17.0	60.0	1.0	0.0	9.0	1.0	17.0	0.0	47.0	32.0	25.0	12.0	26.0	13.0	2.0	0.0	13.0	3.0	0.0	1.0	40.0	0.13569390176167495	-0.2873303167420822	0.7617955901617073	40.0	No
2344.0	1897.0	451.0	0.5503875968992248	0.12596899224806202	3.0	3.6511627906976742	33.0	0.06060606060606061	0.0	14.0	13.666666666666666	182.0	0.4689922480620155	9.014338507021433	80.41344419807837	5.4384478935698475	6.975209238728751	5.0	7.793537801064561	28.079083518107907	44.14409416440078	1.0867052023121386	2.478021978021978	0.4035476718403548	8.570045290133802	715.7153925619834	70.44232148303236	0.19955654101995565	0.09090909090909091	0.7222222222222222	4.804878048780488	92.0	21.0	6.0	26.0	1.0	0.0	49.0	44.0	5.0	6.0	0.0	11.0	86.0	11.0	4.0	0.0	0.0	0.0	30.0	11.0	34.0	5.0	1.0	7.0	0.0	13.0	0.0	29.0	4.0	16.0	9.0	20.0	14.0	1.0	0.0	0.0	9.0	0.0	7.0	34.0	0.1142452813018086	-1.891402714932127	0.5008769711928895	36.0	No
4391.0	3574.0	827.0	0.5174234424498416	0.12249208025343189	1.0	3.70960929250264	41.0	0.0	0.07317073170731707	13.0	20.170731707317074	372.0	0.45617740232312565	11.260553867932877	73.32301324210341	8.043211726192233	8.360124278172648	8.0	9.437772892022267	34.19733388385879	59.784040613509035	1.2420382165605095	2.2231182795698925	0.4498186215235792	12.93570744902541	506.6589029233479	174.13615743385998	0.2950423216444982	0.1777509068923821	0.8055555555555556	6.145833333333333	181.0	23.0	8.0	93.0	1.0	0.0	106.0	52.0	1.0	0.0	0.0	5.0	180.0	5.0	13.0	0.0	0.0	2.0	52.0	22.0	49.0	2.0	1.0	4.0	1.0	32.0	0.0	37.0	66.0	31.0	23.0	16.0	8.0	4.0	0.0	6.0	18.0	0.0	1.0	40.0	0.11974151824465232	3.395927601809955	0.9458681115625422	45.0	No
2823.0	2313.0	539.0	0.5215311004784688	0.11323763955342903	1.0	3.6443381180223287	35.0	0.14285714285714285	0.11428571428571428	9.0	15.4	270.0	0.38596491228070173	8.83161410018553	84.62997402597404	5.280935064935068	9.058243525046382	6.0	6.474141703775903	28.572541743970316	60.317012300281036	1.7005988023952097	1.9962962962962962	0.5009276437847866	11.629723290856596	449.0078579908418	157.62461118276303	0.3395176252319109	0.17068645640074212	0.75	3.925925925925926	114.0	22.0	4.0	51.0	2.0	0.0	57.0	50.0	1.0	1.0	0.0	10.0	146.0	7.0	35.0	0.0	0.0	2.0	20.0	10.0	21.0	0.0	0.0	7.0	0.0	11.0	0.0	26.0	34.0	22.0	6.0	18.0	8.0	4.0	0.0	5.0	27.0	4.0	18.0	30.0	0.1640485387746332	3.9253393665158374	1.0735890887063158	35.0	No
4293.0	3506.0	801.0	0.5368196371398078	0.14514407684098185	1.0	3.664887940234792	51.0	0.0196078431372549	0.0196078431372549	10.0	15.705882352941176	322.0	0.43329775880469584	9.62817066901667	76.61487772637147	6.474869648233824	8.062390666079166	6.0	8.251243910053105	32.6846588822795	52.32286488088906	1.5783132530120483	2.487577639751553	0.4019975031210986	11.37731057873493	673.8703733376061	126.60571467294271	0.24094881398252185	0.12734082397003746	0.7777777777777778	5.029411764705882	150.0	34.0	8.0	83.0	2.0	0.0	102.0	75.0	2.0	4.0	0.0	8.0	210.0	7.0	23.0	0.0	1.0	7.0	48.0	16.0	33.0	0.0	0.0	5.0	0.0	12.0	0.0	22.0	41.0	23.0	16.0	35.0	13.0	8.0	0.0	10.0	21.0	0.0	2.0	38.0	0.15198688589108134	2.368778280542986	1.0161366318124103	45.0	No
4550.0	3702.0	854.0	0.5229946524064171	0.1497326203208556	2.0	3.881283422459893	35.0	0.02857142857142857	0.2571428571428571	17.0	24.4	373.0	0.45454545454545453	13.788103044496488	65.76876580796255	10.147545667447307	8.600100655737705	11.0	11.491704259439757	40.79344262295082	58.312486803117764	1.2822299651567943	2.289544235924933	0.43676814988290397	12.76379723696374	793.9029913355954	158.34207496092742	0.3079625292740047	0.17096018735362997	0.8333333333333334	6.0227272727272725	163.0	46.0	5.0	87.0	3.0	0.0	87.0	77.0	4.0	2.0	0.0	11.0	200.0	6.0	8.0	0.0	2.0	2.0	38.0	30.0	53.0	1.0	1.0	1.0	0.0	29.0	0.0	37.0	68.0	19.0	19.0	14.0	6.0	7.0	0.0	4.0	30.0	0.0	1.0	37.0	0.1483589512214749	2.7850678733031673	1.033266451361474	40.0	No
3677.0	2984.0	694.0	0.5262483994878361	0.14212548015364918	3.0	3.770806658130602	37.0	0.0	0.16216216216216217	20.0	18.756756756756758	287.0	0.46094750320102434	11.364374172443338	73.69660370745387	7.639832541475194	7.3653509852792265	8.0	8.918530864059932	34.75099306799595	51.67837695756005	0.977859778597786	2.418118466898955	0.41354466858789624	10.89437101831612	665.7717100847253	113.87567178129137	0.2377521613832853	0.12536023054755044	0.7777777777777778	5.743589743589744	146.0	33.0	9.0	62.0	0.0	0.0	66.0	52.0	4.0	4.0	0.0	17.0	133.0	8.0	3.0	0.0	2.0	1.0	45.0	23.0	49.0	6.0	0.0	7.0	0.0	21.0	0.0	45.0	42.0	21.0	13.0	14.0	11.0	2.0	0.0	8.0	5.0	0.0	3.0	31.0	0.13120689299892327	-0.7579185520362	0.7703283352742318	40.0	No
4319.0	3472.0	869.0	0.5754812563323202	0.09929078014184398	3.0	3.475177304964539	45.0	0.06666666666666667	0.044444444444444446	22.0	19.31111111111111	324.0	0.46504559270516715	9.611671141797725	84.52651221071474	6.266995013425394	7.955838590973022	7.0	7.387129669538091	30.588441375783148	49.72591153916101	0.9473684210526315	2.682098765432099	0.37284234752589185	10.990947211154685	823.7717561126093	109.38578773450452	0.2048331415420023	0.11737629459148446	0.7222222222222222	4.309523809523809	205.0	34.0	4.0	66.0	1.0	0.0	84.0	67.0	0.0	2.0	0.0	9.0	177.0	7.0	33.0	0.0	0.0	2.0	73.0	33.0	66.0	0.0	0.0	18.0	0.0	29.0	0.0	48.0	96.0	18.0	12.0	23.0	8.0	2.0	0.0	11.0	22.0	2.0	37.0	40.0	0.13868012781477243	2.84841628959276	1.1256336638622293	36.0	No
907.0	732.0	177.0	0.49222797927461137	0.09844559585492228	4.0	3.678756476683938	7.0	0.0	0.14285714285714285	19.0	25.285714285714285	101.0	0.47150259067357514	11.696206618240517	70.28186440677969	9.738095238095237	7.566942615012106	10.0	9.236282656511921	36.020177562550444	50.29972099867542	0.9324324324324325	1.7524752475247525	0.5706214689265536	7.5916248828285715	616.4310766287597	73.17844930121913	0.3728813559322034	0.096045197740113	0.6111111111111112	5.076923076923077	44.0	5.0	1.0	16.0	0.0	1.0	11.0	18.0	0.0	0.0	0.0	1.0	39.0	2.0	2.0	0.0	0.0	0.0	16.0	2.0	12.0	0.0	0.0	0.0	0.0	9.0	0.0	14.0	20.0	5.0	1.0	3.0	1.0	1.0	0.0	2.0	2.0	0.0	0.0	37.0	0.047343163361535705	0.1538461538461533	0.10158694789399636	28.0	No
3522.0	2826.0	704.0	0.5398692810457516	0.11372549019607843	2.0	3.641830065359477	26.0	0.0	0.34615384615384615	13.0	27.076923076923077	240.0	0.5137254901960784	13.728496503496505	71.7993662587413	9.971420454545456	7.334557998251748	11.0	9.162432508145574	39.43487762237762	43.14498689732834	1.0208333333333333	2.933333333333333	0.3409090909090909	9.04534033733291	1041.014033499321	67.44710031347961	0.18039772727272727	0.07528409090909091	0.7777777777777778	6.571428571428571	157.0	27.0	3.0	58.0	2.0	0.0	100.0	45.0	0.0	2.0	0.0	9.0	124.0	4.0	7.0	0.0	4.0	2.0	61.0	22.0	40.0	0.0	2.0	3.0	0.0	20.0	0.0	32.0	56.0	28.0	11.0	13.0	17.0	4.0	0.0	12.0	17.0	0.0	3.0	31.0	0.16161145150591932	-0.20361990950226172	0.889804825910316	40.0	No
2301.0	1823.0	505.0	0.5506445672191529	0.055248618784530384	4.0	3.3186003683241254	3.0	0.0	1.0	52.0	168.33333333333334	204.0	0.5322283609576427	67.88778877887789	-65.8783828382838	64.26673267326733	14.299615511551156	80.0	13.5591	174.2739273927393	45.78613913949754	1.2586206896551724	2.4754901960784315	0.403960396039604	9.07788085359569	845.75	74.33139699351997	0.21782178217821782	0.06336633663366337	0.8055555555555556	6.0	94.0	18.0	5.0	45.0	1.0	0.0	50.0	40.0	2.0	2.0	0.0	9.0	127.0	10.0	2.0	0.0	1.0	6.0	21.0	33.0	24.0	1.0	0.0	2.0	0.0	12.0	0.0	30.0	21.0	7.0	11.0	21.0	4.0	2.0	0.0	8.0	5.0	0.0	4.0	42.0	0.097564165785138	0.7149321266968318	0.6653463533053268	20.0	No
3882.0	3115.0	781.0	0.5619158878504673	0.09813084112149532	2.0	3.558411214953271	47.0	0.0	0.02127659574468085	16.0	16.617021276595743	251.0	0.5093457943925234	9.25884436211077	82.94593211104151	5.818167107091291	7.0890013103767675	5.0	7.768660622080225	27.372463017952978	42.325343541243214	0.8143712574850299	3.1115537848605577	0.3213828425096031	8.98148615040464	1308.7880049979176	65.14248302853139	0.1677336747759283	0.08194622279129321	0.7777777777777778	5.25	156.0	41.0	1.0	71.0	2.0	0.0	70.0	54.0	5.0	2.0	0.0	18.0	150.0	3.0	4.0	0.0	0.0	2.0	94.0	29.0	47.0	5.0	0.0	6.0	0.0	6.0	0.0	33.0	39.0	27.0	12.0	21.0	24.0	4.0	0.0	12.0	8.0	0.0	3.0	35.0	0.13756049464874506	-0.4773755656108598	0.8669019218060503	36.0	No
3751.0	3073.0	689.0	0.524390243902439	0.10975609756097561	1.0	3.676829268292683	37.0	0.0	0.05405405405405406	19.0	18.62162162162162	310.0	0.38170731707317074	10.699737182756051	75.4614851135606	7.360095712548542	8.570654928803986	8.0	9.142720283898786	31.684030910446005	56.68053704879257	1.4954545454545454	2.2225806451612904	0.44992743105950656	11.81005942527162	735.4398806217255	150.88595379330684	0.30914368650217705	0.16110304789550073	0.75	4.584905660377358	124.0	41.0	8.0	72.0	0.0	0.0	75.0	70.0	0.0	1.0	0.0	4.0	178.0	3.0	24.0	0.0	0.0	0.0	34.0	18.0	41.0	1.0	1.0	5.0	2.0	20.0	0.0	26.0	59.0	14.0	15.0	5.0	5.0	2.0	0.0	2.0	14.0	0.0	10.0	45.0	0.11210477988333842	3.0542986425339365	0.7822538606775312	46.0	No
1734.0	1405.0	332.0	0.5288220551378446	0.10275689223057644	1.0	3.468671679197995	28.0	0.21428571428571427	0.0	8.0	11.857142857142858	156.0	0.42105263157894735	7.393459552495698	88.03072289156628	3.92645438898451	7.125788984509466	4.0	7.310402129719879	24.206540447504302	47.46214820931122	0.9862068965517241	2.128205128205128	0.46987951807228917	8.561612279195847	603.9208806631289	83.08858159912377	0.2710843373493976	0.10240963855421686	0.8055555555555556	3.2941176470588234	72.0	1.0	2.0	25.0	2.0	2.0	33.0	29.0	0.0	2.0	0.0	7.0	80.0	2.0	11.0	0.0	1.0	1.0	38.0	10.0	23.0	0.0	1.0	1.0	0.0	7.0	0.0	21.0	19.0	7.0	3.0	13.0	9.0	2.0	0.0	3.0	9.0	1.0	3.0	34.0	0.13545843555960152	0.8009049773755663	0.791574497504953	32.0	No
3067.0	2483.0	581.0	0.5352112676056338	0.13615023474178403	2.0	3.788732394366197	30.0	0.0	0.06666666666666667	14.0	19.366666666666667	253.0	0.48200312989045385	11.120160642570282	73.74685226620772	7.784342512908779	7.55941024670109	8.0	9.473421319101043	34.34084911072863	51.8446521556077	0.9953271028037384	2.2964426877470356	0.4354561101549053	10.496208642609533	556.2239854318418	107.31537036648332	0.2633390705679862	0.11703958691910499	0.7777777777777778	5.105263157894737	115.0	37.0	2.0	50.0	1.0	0.0	53.0	54.0	4.0	3.0	0.0	5.0	118.0	4.0	1.0	0.0	0.0	0.0	40.0	22.0	30.0	3.0	1.0	7.0	0.0	18.0	0.0	30.0	46.0	9.0	10.0	14.0	6.0	3.0	0.0	8.0	3.0	0.0	6.0	35.0	0.1134304541723864	0.18099547511312153	0.7709396186215327	41.0	No
4643.0	3806.0	856.0	0.5285857572718154	0.119358074222668	1.0	3.7231695085255767	48.0	0.0	0.020833333333333332	15.0	17.833333333333332	337.0	0.4282848545636911	10.54454828660436	77.25192367601248	6.914532710280376	7.7491291277258565	8.0	9.516144504307135	31.735202492211837	52.21324552201475	1.3870967741935485	2.540059347181009	0.39369158878504673	11.518422870365576	716.988062442608	127.4335676534673	0.23598130841121495	0.12967289719626168	0.8333333333333334	5.189655172413793	149.0	38.0	8.0	91.0	3.0	1.0	86.0	65.0	0.0	2.0	0.0	16.0	217.0	7.0	23.0	0.0	2.0	2.0	69.0	29.0	30.0	1.0	1.0	8.0	0.0	33.0	1.0	49.0	36.0	11.0	10.0	25.0	18.0	2.0	0.0	13.0	19.0	0.0	10.0	40.0	0.14932025370897098	3.0633484162895925	1.067223237942393	44.0	No
2826.0	2270.0	561.0	0.511437908496732	0.10130718954248366	4.0	3.633986928104575	28.0	0.0	0.10714285714285714	17.0	20.035714285714285	242.0	0.511437908496732	10.43852813852814	81.23885695187167	6.905568500127323	6.76938016297428	7.0	7.580436035394317	31.08740769034887	50.75152681696826	0.9422222222222222	2.3181818181818183	0.43137254901960786	10.217248008282128	584.3080702878812	100.13793103448278	0.2620320855614973	0.0944741532976827	0.7777777777777778	5.611111111111111	106.0	25.0	4.0	53.0	2.0	0.0	64.0	39.0	1.0	2.0	0.0	4.0	107.0	6.0	5.0	0.0	1.0	1.0	58.0	15.0	41.0	0.0	0.0	7.0	0.0	13.0	0.0	16.0	57.0	9.0	8.0	9.0	7.0	6.0	0.0	6.0	6.0	0.0	2.0	35.0	0.10464248064888534	0.3099547511312224	0.6324867552722027	36.0	No
4569.0	3727.0	873.0	0.5214081826831589	0.09895337773549001	1.0	3.4966698382492862	73.0	0.1095890410958904	0.0	13.0	11.95890410958904	326.0	0.3882017126546147	6.845417313938708	85.96681542155062	4.239608341571344	8.226901048188424	4.0	7.462294177604082	23.871847981295797	49.865021550488095	1.4602649006622517	2.6779141104294477	0.3734249713631157	11.033428327785327	890.5824387117449	116.95164921230244	0.21649484536082475	0.10996563573883161	0.8333333333333334	4.355555555555555	194.0	23.0	3.0	83.0	2.0	1.0	89.0	92.0	5.0	1.0	0.0	14.0	241.0	4.0	39.0	0.0	0.0	2.0	39.0	15.0	46.0	1.0	2.0	5.0	0.0	32.0	0.0	49.0	69.0	18.0	18.0	27.0	13.0	4.0	0.0	3.0	25.0	0.0	30.0	41.0	0.17370766444576385	3.3371040723981897	1.023637256920451	42.0	No
4208.0	3405.0	824.0	0.5337552742616034	0.0981012658227848	1.0	3.5464135021097047	59.0	0.0847457627118644	0.0	9.0	13.966101694915254	293.0	0.4419831223628692	8.110712522626295	83.93197959519502	5.022070923152871	7.203611847951292	5.0	7.832900843241703	25.252509461905547	46.874819633378685	1.2222222222222223	2.8122866894197953	0.35558252427184467	10.207138659372198	927.1847034084795	93.0019060940157	0.20631067961165048	0.10922330097087378	0.8055555555555556	4.3875	178.0	20.0	4.0	63.0	3.0	2.0	82.0	82.0	2.0	3.0	0.0	17.0	203.0	15.0	17.0	0.0	1.0	3.0	57.0	16.0	42.0	0.0	0.0	1.0	0.0	26.0	0.0	64.0	18.0	27.0	4.0	45.0	20.0	2.0	0.0	8.0	18.0	0.0	10.0	31.0	0.1527030442586371	-0.26696832579185603	0.8961515061988838	42.0	No
2549.0	2046.0	510.0	0.5364120781527532	0.10657193605683836	4.0	3.6110124333925397	14.0	0.0	0.6428571428571429	30.0	36.42857142857143	217.0	0.47424511545293074	16.76750700280112	66.01764705882354	13.101064425770314	8.260788515406162	16.0	9.424239791934728	48.19327731092437	48.535883418311485	0.9389671361502347	2.3502304147465436	0.42549019607843136	9.608921508110035	749.8220007119971	88.70744495750519	0.22745098039215686	0.11764705882352941	0.7777777777777778	5.057142857142857	115.0	29.0	2.0	47.0	0.0	1.0	45.0	42.0	3.0	1.0	0.0	10.0	109.0	6.0	11.0	0.0	1.0	2.0	46.0	19.0	29.0	3.0	0.0	7.0	0.0	7.0	0.0	19.0	46.0	16.0	6.0	20.0	8.0	0.0	0.0	4.0	21.0	3.0	21.0	31.0	0.08722976306323688	-1.497737556561086	0.43132576160383107	31.0	No
1697.0	1390.0	314.0	0.5257452574525745	0.14905149051490515	1.0	3.7262872628726287	16.0	0.0	0.1875	17.0	19.625	196.0	0.3983739837398374	12.181210191082805	68.63728105095542	8.561202229299365	9.135696178343949	9.0	10.820120047756994	37.14092356687898	72.97707673311429	1.4574468085106382	1.6020408163265305	0.6242038216560509	11.060919900468766	291.41274238227146	191.29202202310265	0.4713375796178344	0.2515923566878981	0.6388888888888888	5.041666666666667	56.0	13.0	3.0	33.0	1.0	0.0	30.0	48.0	0.0	3.0	0.0	3.0	80.0	5.0	9.0	0.0	0.0	0.0	16.0	8.0	14.0	0.0	0.0	2.0	0.0	4.0	0.0	17.0	5.0	7.0	2.0	11.0	14.0	0.0	0.0	4.0	19.0	0.0	4.0	32.0	0.053796489396544356	2.6742081447963804	0.36420494178855534	40.0	No
2308.0	1852.0	470.0	0.5584415584415584	0.08719851576994433	1.0	3.385899814471243	17.0	0.0	0.4117647058823529	19.0	27.647058823529413	179.0	0.45083487940630795	12.590738423028787	80.67323529411766	8.875331664580727	9.039283479349187	10.0	5.900188976854958	37.64705882352941	42.21670985684787	0.99	2.625698324022346	0.38085106382978723	8.25665431185852	1079.8367346938776	63.13555238721942	0.2	0.10212765957446808	0.75	3.4166666666666665	114.0	28.0	2.0	21.0	0.0	0.0	54.0	48.0	1.0	1.0	0.0	6.0	96.0	2.0	13.0	0.0	1.0	2.0	39.0	17.0	28.0	0.0	0.0	7.0	0.0	11.0	0.0	22.0	47.0	19.0	3.0	13.0	10.0	2.0	0.0	2.0	12.0	0.0	0.0	36.0	0.15258612223305748	0.8144796380090504	0.9401806889752837	32.0	No
3269.0	2680.0	596.0	0.5100775193798449	0.19224806201550387	2.0	4.079069767441861	25.0	0.0	0.16	28.0	23.84	254.0	0.4728682170542636	14.770899328859059	53.324312751677866	11.744177181208055	8.713477422818793	11.0	12.823951912226406	44.64536912751678	51.006097030045474	1.6235294117647059	2.3464566929133857	0.4261744966442953	10.404245390591814	800.32	102.07626869186387	0.27348993288590606	0.1644295302013423	0.7222222222222222	7.321428571428571	83.0	27.0	5.0	72.0	0.0	0.0	86.0	64.0	1.0	0.0	0.0	1.0	150.0	7.0	2.0	0.0	0.0	0.0	17.0	26.0	38.0	1.0	2.0	1.0	0.0	8.0	0.0	12.0	22.0	13.0	10.0	12.0	14.0	2.0	0.0	4.0	5.0	1.0	0.0	30.0	0.0722570954199527	1.615384615384615	0.5255739195966045	43.0	No
