numberOfCharacters	numberOfCharactersNoSpaces	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	score
652	540	113	0.475	0.225	3	4.416666667	7	0	0	18	16.14285714	72	0.391666667	14.59873578	58.68362832	9.084475348	9.607362705	9	12.54090057	40.03666245	51.91095958	2.259259259	0.637168142	6.773190252	575.282682	67.13576516	0.477876106	2.728090518	0.5	6.571428571	0.17699115	1	1	17	0	0	13	10	0	2	0	0	33	2	0	0	0	0	1	2	4	0	0	0	0	7	0	5	4	5	1	4	1	0	0	0	7	0	0	3	0.142590629	6	0.21577498	2
388	323	66	0.385714286	0.2	3	4.571428571	4	0	0	13	16.5	45	0.471428571	12.66060606	63.1875	8.545	9.239748485	10	11.69821941	37.71212121	47.89604524	1.631578947	0.681818182	5.539117094	940.0826446	51.13636364	0.53030303	2.338738329	0.388888889	7.75	0.196969697	3	0	12	0	0	9	4	0	0	0	2	16	0	0	0	0	0	4	0	2	0	0	0	0	0	0	2	4	4	2	1	0	1	0	0	1	0	0	3	0.145462928	6	0.177554558	2
882	733	150	0.414634146	0.225609756	4	4.390243902	8	0	0.125	17	18.75	99	0.353658537	13.63333333	54.69975	10.28783333	9.829833333	11	12.60261796	43.41666667	62.89451768	2.34375	0.66	8.083316151	470.9201389	105.0564706	0.5	3.102687008	0.555555556	6.875	0.16	1	1	22	0	0	18	22	0	3	0	2	38	1	2	0	1	0	2	0	6	0	0	0	0	7	0	9	5	7	2	0	1	0	0	2	4	0	0	4	0.29339238	6	0.372185723	3
680	568	115	0.444444444	0.238095238	3	4.396825397	6	0	0	18	19.16666667	71	0.396825397	13.92753623	51.28518116	10.8676087	9.255514493	11	13.81666965	45.25362319	49.02009906	2.47826087	0.617391304	6.620784139	525.7295611	62.76343874	0.330434783	2.051510578	0.527777778	8	0.156521739	3	0	13	3	0	16	15	0	1	0	3	32	0	0	0	0	2	1	0	4	0	0	0	0	5	0	8	2	4	0	1	3	1	0	2	4	0	0	4	0.286864152	6	0.437116992	3
1022	834	172	0.454545455	0.240641711	3	4.368983957	9	0	0	11	19.11111111	106	0.363636364	14.85374677	51.68373385	10.79821705	10.2761553	11	13.0238668	45.27390181	57.27418306	2.119047619	0.61627907	8.082424228	541.9926478	92.54457364	0.430232558	3.278719262	0.472222222	6.636363636	0.156976744	1	0	28	0	0	22	19	0	0	0	3	53	0	0	0	0	0	1	0	13	0	0	0	0	4	0	6	5	5	5	4	2	1	0	0	8	0	4	3	0.197520735	6	0.284448079	4
1004	842	169	0.439790576	0.204188482	3	4.32460733	10	0.3	0.2	1	16.9	110	0.340314136	12.91384615	63.03179586	8.666088757	9.333201538	10	10.57760985	39.97692308	63.81315912	2.307692308	0.650887574	8.461538462	687.2356786	115.8910841	0.461538462	3.153846154	0.527777778	4.285714286	0.165680473	3	2	27	0	0	16	10	0	2	0	5	56	0	2	0	0	0	4	0	7	0	0	0	0	5	0	8	7	3	8	0	2	4	0	1	7	0	4	2	0.094033547	5.8	0.15830507	1
1334	1109	228	0.43373494	0.212851406	4	4.357429719	12	0	0	19	19	131	0.37751004	14.79298246	57.68157895	9.934035088	9.21894386	11	12.4579756	42.24561404	55.86548248	1.966666667	0.574561404	8.675686939	592	96.60628052	0.377192982	3.046424421	0.583333333	6	0.184210526	1	3	28	2	0	32	22	0	2	0	7	61	2	0	0	0	0	6	0	12	0	0	1	0	8	0	15	9	6	9	1	2	1	0	0	8	0	3	4	0.398520436	6	0.400698735	3
586	483	107	0.504347826	0.182608696	3	4.147826087	5	0	0	17	21.4	63	0.486956522	14.91514019	66.51586916	9.298056075	8.829902617	10	12.6883529	41.02616822	43.51713512	2.260869565	0.588785047	6.090439881	1091.666667	48.47440527	0.411214953	2.030146627	0.472222222	6.8	0.168224299	3	1	19	0	0	8	9	1	0	0	1	30	0	0	0	1	1	4	0	1	0	0	0	0	11	0	9	6	2	1	0	0	0	0	0	4	0	0	3	0.166126262	6	0.173375503	2
1615	1346	277	0.457413249	0.192429022	4	4.160883281	11	0.090909091	0.363636364	40	25.18181818	161	0.356466877	16.71532655	49.0306892	12.67639646	9.502810601	13	15.42990918	47.20347883	61.06005082	2.014705882	0.581227437	9.673552467	489.5429246	127.8625202	0.397111913	3.424798078	0.666666667	5.05	0.16967509	6	1	37	0	0	31	35	0	1	0	9	76	2	5	0	0	1	7	0	13	0	1	1	0	10	0	17	8	7	6	5	4	2	0	2	14	0	10	4	0.193098299	6	0.322675813	4
310	249	62	0.545454545	0.136363636	2	3.681818182	3	0	0	16	20.66666667	42	0.46969697	12.13763441	73.96801075	8.076451613	7.20834086	8	9.725611199	35.1827957	45.76754878	1.555555556	0.677419355	5.334005334	675	46.94516129	0.467741935	1.016001016	0.388888889	10.33333333	0.193548387	2	0	10	1	0	8	6	0	0	0	0	11	1	0	0	0	0	3	0	3	0	0	0	0	5	0	5	2	3	0	0	2	0	0	0	1	0	0	1	0.148287792	6	0.156807157	2
715	586	133	0.522580645	0.135483871	2	3.729032258	7	0	0.142857143	27	19	70	0.406451613	12.1112782	69.87330827	8.233533835	8.615441353	8	10.60884064	34.78947368	39.65499027	2.083333333	0.526315789	6.069769787	1347.566575	45.32163743	0.293233083	2.167774924	0.388888889	6	0.195488722	0	0	18	0	0	16	11	1	0	0	0	42	0	1	0	2	0	5	0	5	0	0	0	0	14	0	13	10	2	0	0	1	0	0	0	6	0	10	2	0.266505792	6	0.275415054	3
885	734	153	0.470238095	0.202380952	3	4.297619048	8	0	0.125	18	19.125	89	0.398809524	14.18594771	56.92900735	10.07005719	9.126015033	10	12.60261796	41.34722222	49.17820294	2.026315789	0.581699346	7.195223543	1029.757785	67.9497549	0.405228758	2.587046667	0.583333333	6.111111111	0.169934641	3	0	25	1	0	19	12	0	1	0	4	47	0	0	0	0	0	1	1	9	0	1	1	0	6	0	8	6	3	2	2	5	1	0	0	6	0	9	2	0.215113251	6	0.380695599	3
1288	1074	218	0.420168067	0.197478992	2	4.382352941	12	0	0.083333333	16	18.16666667	117	0.382352941	14.23914373	60.33161315	9.357385321	9.173162997	10	12.88547164	39.72629969	49.23132675	1.706896552	0.536697248	7.924239899	869.4983072	73.98451267	0.348623853	2.776870392	0.5	5.846153846	0.197247706	5	0	37	1	0	20	26	0	0	0	5	51	0	3	0	1	0	2	0	13	0	0	2	0	12	0	15	13	11	2	0	2	0	0	0	5	0	8	3	0.303574849	6	0.306355457	4
769	632	141	0.519480519	0.181818182	3	4.019480519	4	0	0.5	52	35.25	79	0.467532468	17.78794326	54.05625	14.47664894	9.080431915	17	11.69821941	55.10815603	44.70340476	1.857142857	0.560283688	6.653000176	936.634349	54.97105925	0.340425532	1.852734226	0.611111111	5.714285714	0.156028369	5	2	22	2	0	18	13	0	1	0	4	29	4	1	0	1	0	5	0	8	0	0	0	0	4	0	6	3	5	4	2	2	1	0	0	3	0	3	2	0.162109543	6	0.245595139	2
844	710	143	0.502994012	0.203592814	1	4.179640719	9	0.111111111	0	21	15.88888889	75	0.335329341	14.18772339	57.00428127	9.255617716	9.94556791	9	12.65034379	39.66511267	40.59555845	2.64516129	0.524475524	6.271815075	1420.847751	48.30188194	0.258741259	2.50872603	0.472222222	3.5625	0.188811189	2	2	21	0	0	11	13	0	0	0	4	49	0	5	0	1	2	0	0	4	0	0	0	0	11	0	16	4	3	3	1	0	0	0	0	5	0	7	3	0.21652928	6	0.37707579	2
969	803	171	0.421621622	0.194594595	4	4.243243243	8	0	0.125	21	21.375	103	0.356756757	14.16403509	59.97095395	10.20472953	9.128980702	11	13.0238668	42.42763158	54.68067916	2.157894737	0.602339181	7.876606863	599.9387818	84.39391985	0.391812865	2.523573073	0.583333333	5.25	0.16374269	2	4	27	0	0	19	18	1	0	0	5	49	0	2	0	1	0	2	0	7	0	1	0	0	6	0	12	4	2	4	1	5	2	0	0	4	0	7	4	0.36142777	6	0.458893779	3
824	676	151	0.509202454	0.17791411	2	4.036809816	9	0	0	15	16.77777778	95	0.417177914	11.47932303	67.66780721	7.989094923	9.592585063	8	11.64515934	35.98307579	56.79397208	1.941176471	0.629139073	7.730990358	527.2285813	86.98409413	0.490066225	2.929638452	0.638888889	5.416666667	0.152317881	1	4	21	3	0	24	20	1	1	0	4	33	0	0	0	0	0	6	0	4	1	0	1	0	1	0	4	5	4	4	2	4	2	0	1	4	2	1	3	0.259037012	6	0.352445578	3
1299	1078	224	0.46	0.208	3	4.208	13	0.076923077	0	20	17.23076923	124	0.4	11.17802198	66.97791209	8.197857143	8.579628297	9	10.89119369	40.44505495	52.18167254	1.737704918	0.553571429	8.285098499	683.6964688	85.80357143	0.361607143	2.80624304	0.611111111	5.923076923	0.174107143	4	1	36	1	0	31	16	0	1	0	7	60	1	0	0	0	0	7	1	12	0	0	0	0	2	0	8	17	7	5	0	2	2	0	1	3	0	0	3	0.155128702	6	0.243359987	4
439	367	78	0.414634146	0.219512195	3	4.390243902	3	0	0.333333333	32	26	60	0.414634146	15.01538462	52.46038462	12.40128205	10.39186923	14	13.5591	49.07692308	74.50276944	1.444444444	0.769230769	6.793662205	344.8275862	105.1282051	0.615384615	2.830692585	0.444444444	4.5	0.205128205	1	0	9	0	0	10	5	1	0	0	0	20	1	0	0	0	0	4	0	7	0	0	0	0	5	0	6	3	2	1	2	2	0	0	0	6	0	7	3	0.109571409	6	0.168436333	0
254	204	49	0.519230769	0.115384615	3	3.865384615	4	0	0	17	12.25	31	0.442307692	8.981632653	80.45022959	5.081377551	6.499814286	4	8.841846275	24.49489796	34.99235134	3.25	0.632653061	4.428571429	1211.111111	28.32879819	0.448979592	1	0.305555556	4.2	0.102040816	0	0	12	0	0	5	1	0	0	0	3	16	1	0	0	0	0	1	0	2	0	0	0	0	3	0	4	0	1	0	0	0	0	0	0	2	0	3	2	0.172129375	6	0.217679118	1
1338	1100	243	0.475471698	0.177358491	3	4.067924528	15	0.133333333	0.066666667	12	16.2	132	0.411320755	11.25366255	64.01422222	8.355160494	9.118538519	8	11.4731	35.54156379	52.14240203	1.693548387	0.543209877	8.467803948	762.3291016	85.59225893	0.358024691	2.822601316	0.722222222	6.055555556	0.16872428	6	3	36	1	0	31	29	1	1	0	2	56	3	1	0	0	1	7	3	10	0	0	2	0	9	0	14	10	5	0	5	7	1	0	2	7	0	2	3	0.309237849	6	0.44346743	4
724	608	117	0.41221374	0.251908397	4	4.503816794	6	0	0	19	19.5	78	0.374045802	14.97948718	50.38096154	11.07653846	9.867033333	12	13.0238668	47.70512821	58.28023474	2.032258065	0.666666667	7.211102551	398.2222222	87.33333333	0.47008547	2.865951014	0.555555556	7.5	0.188034188	1	0	14	1	0	13	12	0	0	0	2	33	1	2	0	0	0	1	1	7	0	0	0	0	6	0	7	5	6	2	2	0	1	0	2	4	0	0	2	0.226410512	6	0.392251225	2
1039	873	171	0.395721925	0.240641711	3	4.561497326	8	0	0	29	21.375	92	0.390374332	16.50321637	45.12884868	12.27490497	9.960033333	13	15.24766489	47.69078947	45.17051551	2	0.538011696	7.035415839	755.4235537	58.58198238	0.304093567	2.294157339	0.527777778	5.636363636	0.192982456	4	0	19	0	0	28	19	1	0	0	3	48	0	2	0	0	0	4	0	8	0	1	2	0	4	0	9	7	3	7	1	6	0	0	0	2	0	8	3	0.315347694	6	0.379373199	3
820	685	138	0.415584416	0.207792208	4	4.357142857	8	0	0.125	27	17.25	93	0.357142857	14.72608696	55.68277174	9.77807971	9.183331884	10	12.38480682	40.4384058	63.9487064	2.176470588	0.673913043	7.916685736	395.1521273	107.242029	0.492753623	2.553769592	0.555555556	5	0.173913043	1	1	19	0	0	20	17	1	0	0	2	41	0	3	0	1	0	3	0	7	0	0	0	0	2	0	4	9	2	6	2	1	0	0	1	3	0	6	4	0.208438414	6	0.384945522	3
1057	882	186	0.459330144	0.196172249	3	4.124401914	8	0.125	0.25	20	23.25	122	0.368421053	14.24623656	57.24592742	11.05061828	10.30771075	12	12.60261796	45.29301075	67.33309546	2.552631579	0.655913978	8.945474016	483.1758034	130.6601142	0.451612903	3.372883645	0.694444444	6.222222222	0.129032258	5	0	24	1	0	23	21	1	0	0	4	56	1	7	0	2	1	4	1	9	0	0	2	0	2	0	5	6	5	3	2	3	2	0	2	7	0	8	4	0.237351955	6	0.402712407	4
1012	831	186	0.48	0.18	3	4.06	7	0	0.285714286	25	26.57142857	102	0.42	14.28448541	57.5133871	11.83844854	9.963098771	13	13.0238668	45.92626728	48.02091311	2.279069767	0.548387097	7.479002866	691.8907429	66.58986175	0.306451613	2.566324513	0.666666667	5.818181818	0.161290323	3	1	26	1	0	30	16	1	0	0	3	54	1	1	0	0	0	6	1	6	0	0	1	0	5	0	11	8	6	1	1	3	1	0	5	5	0	6	2	0.242040507	6	0.413232701	3
1076	890	188	0.466666667	0.195238095	2	4.161904762	9	0	0	18	20.88888889	114	0.357142857	14.31300236	57.83277778	10.38219858	10.21588676	11	12.83890158	42.69739953	57.39236526	2.275	0.606382979	8.314304515	560.3305785	98.08654399	0.420212766	3.209029813	0.583333333	7.222222222	0.143617021	4	2	25	0	0	18	29	1	0	0	4	51	1	2	0	0	0	6	0	7	0	0	1	0	11	0	11	7	4	4	0	1	1	0	1	5	0	0	4	0.472455045	6	0.480304361	4
699	580	122	0.518518519	0.214814815	2	4.214814815	6	0	0.166666667	18	20.33333333	85	0.377777778	15.34644809	51.66879781	11.10393443	9.822082514	11	13.2950065	44.10382514	66.23724908	1.742857143	0.696721311	7.695538414	327.1861987	108.038879	0.516393443	2.897143873	0.416666667	6.333333333	0.180327869	3	1	12	0	0	18	16	0	0	0	0	30	0	0	0	0	0	4	0	9	0	0	0	0	7	0	7	6	4	2	1	2	0	0	0	2	0	1	2	0.280437788	6	0.449918306	3
1149	947	213	0.520661157	0.144628099	2	3.830578512	13	0	0	13	16.38461538	127	0.384297521	10.87309498	68.26940412	7.807511737	9.267721524	7	11.36204363	32.81654027	58.22483791	2.019607843	0.596244131	8.701896615	461.5694706	106.5405066	0.417840376	2.877792581	0.694444444	4.473684211	0.159624413	8	6	28	1	0	26	24	0	0	0	3	56	2	2	0	1	4	8	0	8	0	1	1	0	5	0	9	10	10	2	1	2	2	0	1	12	0	4	4	0.156306979	6	0.286174307	3
1087	906	194	0.481651376	0.197247706	2	4.068807339	10	0.1	0.2	17	19.4	111	0.357798165	14.15175258	63.29657732	9.250226804	10.62172969	10	11.79290869	41.56494845	52.29227481	2.255319149	0.572164948	7.969335561	626.5574938	83.40510496	0.37628866	3.374403346	0.694444444	5.153846154	0.170103093	4	2	26	0	0	20	16	1	1	0	2	62	3	9	0	1	2	7	1	6	0	0	0	0	6	0	9	13	2	4	3	2	1	0	2	12	1	9	1	0.209040525	6	0.258941874	1
790	651	142	0.434210526	0.184210526	4	4.190789474	7	0	0	16	20.28571429	86	0.427631579	13.18470825	62.32387324	9.605935614	8.423375654	10	11.20814326	40.00402414	51.413611	1.736842105	0.605633803	7.216959681	547.2492379	70.6861167	0.373239437	1.930117124	0.527777778	6	0.176056338	2	0	21	3	0	19	12	0	1	0	5	37	0	0	0	0	0	5	0	8	0	0	1	0	4	0	9	1	4	2	5	4	0	0	1	3	0	4	2	0.331076243	6	0.442570472	3
929	766	164	0.436464088	0.17679558	4	4.149171271	6	0	0.666666667	31	27.33333333	101	0.370165746	16.05528455	53.22337398	12.62609756	10.57650163	14	13.81666965	46.84552846	56.16551525	2.361111111	0.615853659	7.886774975	617.1745152	89.35254549	0.414634146	3.435822762	0.555555556	6.666666667	0.176829268	3	1	24	2	0	20	22	0	0	0	3	40	3	5	0	0	0	3	0	4	0	0	0	0	9	0	9	7	3	5	2	3	0	0	2	12	0	4	4	0.193068337	6	0.299337228	3
859	714	148	0.469879518	0.222891566	3	4.240963855	9	0.111111111	0.111111111	14	16.44444444	92	0.403614458	13.87507508	65.53037538	8.204414414	8.93309039	9	11.4295279	41.44444444	54.98681917	2.216216216	0.621621622	7.562353416	963.1391201	84.76254826	0.439189189	2.794782784	0.638888889	6.111111111	0.202702703	2	1	28	0	0	18	4	2	1	0	1	46	1	1	0	1	0	3	0	4	0	0	1	0	4	0	5	8	7	5	3	2	1	0	0	2	0	0	2	0.167034113	6	0.287095337	2
674	557	118	0.4453125	0.1953125	2	4.3046875	9	0	0	10	13.11111111	81	0.4765625	11.68512241	65.91027307	7.323333333	8.568845009	7	10.50422373	34.29755179	62.84768746	1.282051282	0.686440678	7.456654405	338.0868451	96.17590472	0.508474576	2.393494007	0.5	6	0.228813559	3	1	14	3	0	11	13	0	0	0	0	22	3	0	0	0	0	4	0	8	0	0	0	0	8	0	7	7	4	2	5	2	0	0	1	5	0	0	1	0.063794506	6	0.127807581	2
861	716	151	0.447204969	0.217391304	2	4.341614907	9	0.111111111	0	15	16.77777778	94	0.409937888	12.80382634	60.9446284	8.926843267	9.592585063	9	11.85546408	39.95658572	55.58037632	1.488888889	0.622516556	7.649611512	497.5244536	82.64180318	0.450331126	3.011017297	0.5	4	0.205298013	2	0	18	3	0	19	20	1	1	0	5	33	0	0	0	0	0	3	0	11	0	0	0	0	7	0	13	7	6	2	2	1	0	0	0	3	0	8	3	0.264168146	6	0.391465563	3
446	368	79	0.435294118	0.2	4	4.211764706	5	0	0	15	15.8	53	0.470588235	11.38329114	66.57521519	7.898582278	8.017901519	8	9.888512548	37.31898734	49.98401498	1.060606061	0.670886076	5.962965875	592.0799692	58.12195716	0.481012658	1.687631851	0.416666667	5.5	0.265822785	0	0	11	1	0	6	2	1	0	0	0	19	0	0	0	0	0	6	0	6	0	0	1	0	5	0	6	8	5	0	0	2	1	0	0	1	0	2	3	0.140675549	6	0.154204166	1
105	87	20	0.5	0.136363636	3	3.818181818	1	0	0	19	20	19	0.409090909	12	76.555	7.55	10.155	8	11.20814326	35	176.4563002	3.666666667	0.95	4.248529157	519.0311419	198.55	0.8	1.565247584	0.25	6	0.15	0	0	4	0	0	1	2	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0.146672041	6	0.128391459	0
422	348	77	0.451219512	0.182926829	3	4.170731707	3	0	0.333333333	47	25.66666667	48	0.5	13.9030303	73.11060606	9.438181818	7.985540693	13	8.841846275	45.14718615	42.05934334	2.733333333	0.623376623	5.47010767	1233.459357	42.30362741	0.415584416	1.481487494	0.388888889	6.333333333	0.142857143	1	1	17	0	0	11	2	0	0	0	3	24	0	0	0	0	0	1	0	3	0	0	0	0	3	0	6	2	1	2	0	0	0	0	0	1	0	0	2	0.230655777	6	0.292059506	2
852	713	143	0.45625	0.21875	3	4.34375	9	0	0	24	15.88888889	90	0.4	13.34856255	62.92036519	8.43044289	9.724728749	9	10.98051877	40.36441336	55.63669019	2.4	0.629370629	7.52617809	693.618172	85.49940625	0.412587413	2.926847035	0.527777778	5.888888889	0.174825175	4	1	22	0	0	20	14	1	1	0	4	40	0	1	0	0	1	2	0	3	0	0	1	0	5	0	12	7	3	3	0	0	0	0	0	4	0	1	3	0.43761726	6	0.47216695	3
759	639	123	0.451851852	0.237037037	3	4.62962963	6	0	0	20	20.5	76	0.407407407	17.63089431	47.09091463	11.78386179	10.43012927	13	15.90318901	46.51626016	50.46645634	2.56	0.617886179	6.852689223	777.3919753	67.4416191	0.398373984	2.705008904	0.555555556	4.9	0.170731707	3	1	20	0	0	15	14	0	0	0	3	37	0	2	0	1	0	1	0	2	0	1	0	0	5	0	8	3	2	3	2	3	2	0	0	5	0	4	4	0.222074707	6	0.296397642	3
543	450	99	0.47706422	0.174311927	3	4.055045872	5	0	0	26	19.8	64	0.376146789	12.76848485	67.95618182	8.699676768	9.243933535	10	10.79355341	38.99191919	50.66573944	2.823529412	0.646464646	6.432242018	804.3665613	64.42481962	0.404040404	1.809068067	0.472222222	5.142857143	0.141414141	2	2	18	1	0	10	9	1	0	0	3	35	0	0	0	1	0	0	0	3	0	0	0	0	1	0	4	5	0	2	0	3	0	0	1	2	0	4	3	0.344062989	6	0.353436697	1
639	532	114	0.488372093	0.178294574	3	4.054263566	6	0	0.166666667	9	19	75	0.341085271	13.56491228	68.07105263	8.484912281	9.149689474	10	10.86419502	39.1754386	55.90768444	2.909090909	0.657894737	7.024393587	605.0386828	81.60425101	0.48245614	2.43512311	0.472222222	6.875	0.166666667	0	5	18	0	0	12	6	0	0	0	1	41	0	0	0	0	0	2	0	1	0	0	0	1	5	0	5	5	4	2	2	1	3	0	0	1	0	2	3	0.331183912	6	0.2828834	1
686	566	119	0.480916031	0.198473282	3	4.236641221	5	0	0.4	30	23.8	70	0.389312977	16.91495798	51.1569916	12.03653782	9.726475798	12	13.66288365	45.6487395	45.39099472	3.157894737	0.588235294	6.416889479	962.352417	55.04201681	0.403361345	2.108406543	0.555555556	7	0.117647059	4	1	23	0	0	10	10	1	2	0	2	36	2	0	0	0	1	2	0	3	0	0	0	0	7	0	6	2	3	2	0	1	0	0	2	4	0	0	4	0.178821702	6	0.275499985	2
569	467	106	0.47826087	0.173913043	4	3.956521739	5	0	0.2	18	21.2	74	0.443478261	13.38566038	70.38869811	8.708188679	8.561038868	9	11.60247206	40.06792453	62.81827994	1.740740741	0.698113208	7.187515381	346.9387755	92.82724057	0.481132075	1.748314552	0.527777778	6.333333333	0.179245283	3	3	13	1	0	13	15	0	0	0	1	26	0	0	0	0	0	5	1	2	0	0	0	0	2	0	4	6	1	5	2	1	0	0	2	1	0	1	3	0.191026268	6	0.283275301	2
985	817	170	0.440217391	0.206521739	2	4.331521739	6	0.166666667	0.333333333	45	28.33333333	111	0.434782609	17.45098039	47.69313725	13.64588235	9.314421569	15	14.7901945	50.68627451	64.41130794	1.708333333	0.652941176	8.513311376	364.2239497	113.0141575	0.464705882	2.607680962	0.638888889	7.25	0.164705882	1	0	23	2	0	24	21	0	1	0	1	41	2	1	0	1	0	4	2	14	0	0	0	0	7	0	7	7	4	3	2	5	1	0	1	4	0	6	4	0.264629532	6	0.419868291	4
780	646	136	0.44966443	0.201342282	4	4.248322148	7	0	0.142857143	15	19.42857143	89	0.409395973	14.24201681	57.10470588	10.12096639	9.128171849	10	11.76596054	41.48739496	59.34018452	2.264705882	0.654411765	7.631687039	715.5709343	92.32079161	0.522058824	3.086974533	0.527777778	7.857142857	0.198529412	1	1	23	0	0	16	7	0	1	0	1	42	0	2	0	0	0	4	0	2	0	0	0	0	9	0	10	9	4	4	0	0	2	0	1	3	1	4	2	0.135679321	6	0.166157369	3
957	799	161	0.426966292	0.230337079	2	4.382022472	8	0	0.125	15	20.125	100	0.359550562	15.25496894	52.93980202	10.87489907	10.22494845	11	14.00584486	45.59083851	56.72120392	2.105263158	0.621118012	7.881104062	456.5096953	90.62213624	0.428571429	2.916008503	0.611111111	6.333333333	0.180124224	1	3	17	2	0	21	20	1	0	0	6	42	0	3	0	1	0	1	0	8	0	0	0	0	5	0	11	6	3	6	1	2	2	0	3	6	0	4	4	0.279990435	6	0.423404184	3
970	790	171	0.487309645	0.162436548	2	3.923857868	10	0	0.1	18	17.1	112	0.385786802	12.22011696	59.85744737	9.158532164	9.286297427	8	12.34062658	35.81345029	65.01074349	1.295081967	0.65497076	8.564854065	300.4629225	122.468431	0.461988304	2.752988806	0.611111111	4.928571429	0.216374269	3	2	19	1	0	19	20	0	0	0	3	37	0	7	0	0	0	6	0	17	0	1	1	0	6	0	8	7	6	4	4	8	2	0	1	9	0	12	2	0.243988598	6	0.379198327	3
883	733	152	0.426829268	0.213414634	4	4.37804878	8	0.125	0.125	20	19	97	0.420731707	13.38947368	48.96184211	11.15026316	9.980742105	10	13.22790408	42.02631579	58.66729342	1.75	0.638157895	7.867738925	550.0226347	92.28923445	0.467105263	3.325539133	0.5	7.625	0.177631579	2	0	21	1	0	19	21	0	0	0	1	36	0	0	0	0	0	5	0	8	0	0	0	0	7	0	8	7	6	2	2	2	2	0	2	2	0	0	3	0.269994798	6	0.367153917	3
172	142	31	0.514285714	0.171428571	3	3.971428571	3	0	0	11	10.33333333	21	0.4	8.004301075	78.99827957	4.807741935	9.24258172	5	8.841846275	29.68817204	31.9643947	4.75	0.677419355	3.771711343	1606.648199	24.89516129	0.387096774	1.616447718	0.25	7	0.129032258	0	0	7	0	0	2	0	0	0	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	3	0	2	1	0	0	1	0	0	0	2	3	2	0	2	0.138104944	6	0.181638122	1
1312	1088	230	0.501976285	0.229249012	3	4.213438735	12	0	0.083333333	18	19.16666667	126	0.387351779	14.10144928	54.59561594	10.40586957	9.598775362	10	12.88547164	44.38405797	51.81211953	2.326530612	0.547826087	8.308193965	787.514514	83.95961538	0.373913043	3.033150178	0.611111111	5.615384615	0.165217391	8	0	28	2	1	27	30	0	2	0	5	62	0	3	0	0	1	3	0	8	0	0	2	0	14	0	18	8	6	2	1	3	0	0	1	10	0	6	3	0.244164466	6	0.402868974	4
851	704	150	0.449101796	0.155688623	3	4.143712575	9	0.111111111	0	19	16.66666667	96	0.389221557	12	68.65833333	7.823333333	8.358033333	9	10.50422373	34	58.72600643	1.948717949	0.64	7.838367177	658.1330757	95.00444444	0.453333333	2.531139401	0.555555556	5.083333333	0.18	2	1	26	1	0	21	7	0	1	0	7	44	0	1	0	0	0	2	0	10	0	0	0	0	5	0	14	3	3	2	2	3	1	0	0	7	0	6	2	0.192009897	5.8	0.219964369	3
576	478	99	0.398058252	0.262135922	3	4.553398058	4	0	0.25	50	24.75	61	0.446601942	16.36464646	57.80465909	11.34532828	8.851473737	14	13.81666965	52.02272727	45.86333344	1.5	0.616161616	6.130730673	697.2222222	50.9387294	0.404040404	1.608060504	0.5	6	0.212121212	2	1	18	0	0	9	5	0	0	0	2	27	0	0	0	0	0	6	0	3	0	0	1	0	2	0	4	6	3	4	4	0	1	0	1	3	0	0	2	0.19469181	6	0.279251838	2
832	690	148	0.472049689	0.204968944	4	4.211180124	8	0	0.125	34	18.5	107	0.416149068	13.34594595	58.87101351	9.643918919	9.78187027	9	12.38480682	40.7972973	79.45578761	1.413043478	0.722972973	8.795345821	305.6516724	151.8860415	0.554054054	3.123580759	0.527777778	4.230769231	0.209459459	3	1	19	0	0	18	19	0	0	0	1	34	1	1	0	0	0	5	0	10	0	0	2	0	6	0	8	10	5	0	6	2	0	0	1	7	0	6	3	0.257390089	6	0.413536535	3
